N;DELAY;THRESHOLD;BUF SIZE;KILLED DOCKER;REAL MPI KILLED;TIME;DEADLOCK;SEGFAULT;ABORT;RIGHT RESULT;D;WR
34;4;17;25265555;6;0;7.126;False;False;False;True;False;False
23;2;20;36835073;5;13;5.214;False;False;True;True;False;False
59;4;13;14761046;0;0;4.332;False;False;False;True;False;False
11;4;30;52002277;0;0;4.269;False;False;False;True;False;False
31;4;17;27633704;0;0;4.299;False;False;False;True;False;False
34;4;17;25289093;0;0;4.319;False;False;False;True;False;False
57;2;13;15246022;5;1;5.399;False;False;False;True;False;False
12;2;28;49136060;2;12;3.537;False;False;True;True;False;False
58;2;13;15007338;9;58;7.4;False;True;True;True;False;False
48;2;14;18067672;6;1;6.045;False;False;False;True;False;False
32;4;17;26814761;0;0;4.252;False;False;False;True;False;False
44;3;15;19674628;8;0;7.308;False;False;False;True;False;False
55;4;13;15789129;0;0;4.303;False;False;False;True;False;False
18;2;23;46552049;5;18;5.217;False;False;True;True;False;False
19;2;22;44232501;5;6;5.361;False;False;True;True;False;False
61;2;12;14277894;8;0;6.435;False;False;False;True;False;False
54;2;13;16104490;5;1;5.581;False;True;False;True;False;False
54;4;13;16090975;6;0;7.99;False;False;False;True;False;False
46;3;14;18808695;0;0;3.469;False;False;False;True;False;False
55;3;13;15812973;4;0;5.923;False;False;False;True;False;False
35;3;16;24556841;9;2;8.502;False;False;False;True;False;False
48;4;14;18048571;0;0;4.296;False;False;False;True;False;False
40;3;15;21587572;8;0;7.144;False;False;False;True;False;False
37;3;16;23267703;10;0;8.428;False;False;False;True;False;False
27;2;19;31577619;5;27;5.214;False;True;True;True;False;False
42;2;15;20568479;8;42;7.067;False;False;True;True;False;False
45;2;14;19235784;2;45;3.778;False;False;False;True;False;False
41;3;15;21059753;5;4;6.691;False;False;True;True;False;False
20;4;22;42107438;6;0;7.694;False;False;False;True;False;False
11;4;30;52013656;14;0;12.459;False;False;False;True;False;False
61;3;12;14274406;0;0;3.411;False;False;False;True;False;False
9;3;33;58940828;3;2;5.009;False;False;True;True;False;False
55;3;13;15790041;4;0;5.681;False;False;False;True;False;False
62;4;12;14058617;0;0;4.301;False;False;False;True;False;False
25;2;20;34027959;5;1;4.874;False;True;False;True;False;False
23;2;20;36854073;4;23;4.623;False;False;True;True;False;False
21;3;21;40193561;7;1;7.323;False;False;False;True;False;False
21;3;21;40191771;4;0;5.555;False;False;False;True;False;False
20;4;22;42126340;0;0;4.404;False;False;False;True;False;False
58;4;13;14993092;0;0;4.304;False;False;False;True;False;False
13;3;27;46558515;0;0;3.383;False;False;False;True;False;False
64;3;12;13622091;3;2;5.764;False;True;False;True;False;False
19;4;22;44214022;8;19;8.345;False;False;True;True;False;False
20;2;22;42104687;3;20;4.376;False;False;True;True;False;False
11;3;30;52013023;4;1;5.571;False;False;False;True;False;False
40;4;15;21591481;5;0;6.573;False;False;False;True;False;False
8;2;35;63164812;4;4;4.635;False;False;True;True;False;False
54;4;13;16092245;0;0;4.299;False;False;False;True;False;False
62;3;12;14043133;5;0;5.682;False;False;False;True;False;False
58;2;13;14996985;9;58;7.449;False;False;True;True;False;False
28;4;18;30514767;0;0;4.3;False;False;False;True;False;False
33;3;17;26012543;2;1;4.744;False;False;False;True;False;False
38;2;16;22672488;7;38;6.962;False;False;False;True;False;False
19;3;22;44215701;5;19;6.328;False;False;True;True;False;False
61;4;12;14264587;10;0;9.999;False;False;False;True;False;False
19;3;22;44213889;4;19;5.731;False;False;True;True;False;False
27;4;19;31602462;0;0;4.349;False;False;False;True;False;False
23;4;20;36863291;0;0;4.244;False;False;False;True;False;False
48;3;14;18052814;5;0;5.728;False;False;False;True;False;False
14;4;26;44211271;0;0;4.306;False;False;False;True;False;False
47;4;14;18429777;0;0;4.306;False;False;False;True;False;False
55;4;13;15800330;0;0;4.321;False;False;False;True;False;False
35;4;16;24586684;6;0;7.701;False;False;False;True;False;False
42;4;15;20590700;0;0;4.319;False;False;False;True;False;False
57;3;13;15254322;0;0;3.267;False;False;False;True;False;False
36;2;16;23911338;2;36;3.827;False;False;True;True;False;False
13;2;27;46530863;1;9;3.095;False;False;False;True;False;False
15;4;25;42115709;6;0;7.962;False;False;False;True;False;False
7;2;37;68011340;2;7;3.53;False;False;True;True;False;False
54;3;13;16088557;8;54;7.427;False;True;True;True;False;False
45;3;14;19224232;0;0;3.371;False;False;False;True;False;False
46;2;14;18824832;4;46;4.949;False;False;True;True;False;False
56;3;13;15540268;8;14;8.146;False;False;True;True;False;False
6;4;40;73684964;0;0;4.281;False;False;False;True;False;False
56;3;13;15520263;10;14;9.213;False;False;True;True;False;False
24;4;20;35374995;0;0;4.27;False;False;False;True;False;False
16;2;25;52009287;3;16;4.197;False;False;True;True;False;False
14;4;26;44213033;0;0;4.358;False;False;False;True;False;False
13;2;27;46558542;1;13;2.926;False;False;False;True;False;False
59;4;13;14760860;1;0;4.923;False;False;False;True;False;False
24;2;20;35374933;5;24;5.259;False;False;True;True;False;False
47;4;14;18430556;2;0;5.501;False;False;False;True;False;False
56;4;13;15537350;0;0;4.321;False;False;False;True;False;False
64;3;12;13606957;6;1;7.584;False;True;False;True;False;False
31;2;17;27629577;8;4;7.135;False;False;True;True;False;False
18;4;23;46528136;5;2;7.233;False;False;False;True;False;False
62;3;12;14039584;11;0;8.919;False;False;False;True;False;False
25;3;20;34002064;6;1;6.609;False;False;False;True;False;False
49;2;14;17705400;5;3;5.05;False;False;True;True;False;False
49;2;14;17703720;10;5;7.677;False;True;True;True;False;False
56;4;13;15521034;0;0;4.296;False;False;False;True;False;False
24;4;20;35384069;0;0;4.297;False;False;False;True;False;False
21;2;21;40195706;6;8;5.816;False;False;True;True;False;False
57;3;13;15271417;0;0;3.484;False;False;False;True;False;False
40;4;15;21561569;0;0;4.305;False;False;False;True;False;False
12;2;28;49135905;2;12;3.558;False;False;True;True;False;False
51;3;14;17026777;0;0;3.304;False;False;False;True;False;False
42;3;15;20569419;6;10;6.863;False;False;True;True;False;False
48;4;14;18065923;0;0;4.308;False;False;False;True;False;False
31;3;17;27627391;0;0;3.368;False;False;False;True;False;False
11;3;30;52026640;3;1;5.083;False;False;False;True;False;False
46;4;14;18829186;0;0;4.241;False;False;False;True;False;False
27;4;19;31596228;0;0;4.306;False;False;False;True;False;False
56;4;13;15515712;0;0;4.302;False;False;False;True;False;False
64;3;12;13602473;7;1;7.712;False;False;False;True;False;False
42;4;15;20577238;0;0;4.322;False;False;False;True;False;False
51;4;14;17029155;0;0;4.249;False;False;False;True;False;False
64;3;12;13620303;4;64;6.041;False;False;True;True;False;False
12;3;28;49121575;4;3;5.528;False;False;True;True;False;False
26;2;19;32765606;4;2;4.163;False;False;False;True;False;False
45;4;14;19236081;0;0;4.298;False;False;False;True;False;False
45;4;14;19221497;0;0;4.291;False;False;False;True;False;False
46;4;14;18817322;0;0;4.305;False;False;False;True;False;False
6;3;40;73682775;2;1;4.423;False;False;False;True;False;False
53;3;13;16375816;0;0;3.31;False;False;False;True;False;False
12;3;28;49132253;0;0;3.325;False;False;False;True;False;False
46;2;14;18839469;8;4;6.71;False;True;True;True;False;False
12;4;28;49142109;0;0;4.305;False;False;False;True;False;False
38;2;16;22687609;4;38;5.098;False;False;False;True;False;False
30;4;18;28535700;8;0;9.216;False;False;False;True;False;False
20;4;22;42096371;0;0;4.338;False;False;False;True;False;False
4;2;50;88430922;2;4;3.595;False;False;True;True;False;False
63;2;12;13844990;9;57;7.9;False;False;True;True;False;False
56;2;13;15517045;3;1;3.751;False;False;False;True;False;False
6;2;40;73668278;2;6;3.44;False;False;True;True;False;False
46;4;14;18834127;0;0;4.291;False;False;False;True;False;False
35;2;16;24587409;13;3;9.273;False;False;True;True;False;False
62;4;12;14057393;0;0;4.304;False;False;False;True;False;False
37;2;16;23273962;8;3;7.223;False;False;True;True;False;False
53;4;13;16399279;0;0;4.296;False;False;False;True;False;False
52;3;13;16698494;6;0;6.702;False;False;False;True;False;False
47;3;14;18434022;6;18;6.822;False;False;True;True;False;False
28;2;18;30491864;1;1;2.998;False;False;False;True;False;False
59;2;13;14747741;4;1;4.798;False;False;False;True;False;False
50;3;14;17364271;0;0;3.309;False;False;False;True;False;False
11;2;30;52016656;4;11;4.7;False;False;True;True;False;False
36;3;16;23918082;6;36;7.051;False;False;True;True;False;False
34;3;17;25265206;2;34;4.832;False;False;False;True;False;False
14;2;26;44225072;1;14;2.949;False;True;False;True;False;False
52;3;13;16698401;4;0;5.172;False;False;False;True;False;False
28;2;18;30512335;6;2;5.271;False;False;False;True;False;False
19;2;22;44230479;7;19;6.273;False;False;True;True;False;False
61;2;12;14263484;3;61;3.823;False;True;True;True;False;False
37;2;16;23284839;5;10;5.431;False;False;True;True;False;False
11;4;30;52010648;0;0;4.313;False;False;False;True;False;False
48;4;14;18071075;0;0;4.308;False;False;False;True;False;False
29;4;18;29469375;0;0;4.295;False;False;False;True;False;False
60;2;12;14512559;5;0;5.331;False;False;False;True;False;False
16;4;25;52002686;0;0;4.302;False;False;False;True;False;False
31;2;17;27636746;5;1;5.266;False;False;False;True;False;False
55;2;13;15786484;9;55;8.235;False;False;False;True;False;False
5;3;44;80394217;5;5;6.223;False;False;True;True;False;False
59;2;13;14746679;9;4;7.914;False;False;False;True;False;False
29;4;18;29467171;0;0;4.282;False;False;False;True;False;False
42;3;15;20584796;2;1;4.677;False;False;False;True;False;False
27;3;19;31583435;0;0;3.238;False;False;False;True;False;False
42;2;15;20584737;6;2;6.027;False;False;False;True;False;False
26;2;19;32770345;5;1;5.302;False;False;False;True;False;False
61;4;12;14265316;0;0;4.331;False;False;False;True;False;False
51;3;14;17004924;0;0;3.358;False;False;False;True;False;False
19;4;22;44206055;4;0;6.555;False;False;False;True;False;False
26;4;19;32746239;0;0;4.313;False;False;False;True;False;False
20;3;22;42112117;3;20;5.114;False;False;True;True;False;False
59;4;13;14746402;0;0;4.386;False;False;False;True;False;False
46;2;14;18833429;7;1;5.828;False;False;False;True;False;False
61;2;12;14273948;3;61;4.265;False;True;True;True;False;False
25;2;20;34020548;6;25;6.037;False;False;False;True;False;False
45;3;14;19233236;0;0;3.471;False;False;False;True;False;False
31;3;17;27632469;3;0;5.097;False;False;False;True;False;False
24;3;20;35377544;4;17;5.583;False;False;True;True;False;False
7;2;37;68007962;1;7;2.998;False;False;False;True;False;False
56;2;13;15516962;11;1;8.15;False;False;False;True;False;False
8;3;35;63172623;2;6;4.535;False;False;True;True;False;False
41;2;15;21071224;6;41;6.238;False;False;False;True;False;False
30;2;18;28528402;4;3;4.785;False;False;True;True;False;False
44;3;15;19670259;8;2;8.11;False;False;False;True;False;False
19;3;22;44203431;3;19;5.144;False;False;True;True;False;False
55;3;13;15813813;4;55;5.762;False;True;True;True;False;False
52;4;13;16706334;0;0;4.32;False;False;False;True;False;False
17;2;24;49128019;4;5;4.801;False;False;True;True;False;False
33;3;17;26017898;5;1;5.798;False;False;False;True;False;False
37;2;16;23280005;5;37;5.591;False;False;False;True;False;False
29;4;18;29489104;5;0;7.368;False;False;False;True;False;False
44;4;15;19652234;4;6;6.816;False;False;True;True;False;False
7;3;37;68027201;2;0;4.594;False;False;False;True;False;False
38;4;16;22684184;7;0;8.208;False;False;False;True;False;False
45;4;14;19228478;0;0;4.279;False;False;False;True;False;False
26;2;19;32742902;4;4;4.756;False;True;True;True;False;False
56;3;13;15516597;6;1;6.29;False;False;False;True;False;False
55;4;13;15799672;0;0;4.356;False;False;False;True;False;False
59;4;13;14734812;0;0;4.382;False;False;False;True;False;False
24;4;20;35390576;0;0;4.292;False;False;False;True;False;False
47;2;14;18437396;2;47;3.688;False;False;False;True;False;False
23;2;20;36842624;5;2;4.732;False;False;False;True;False;False
28;4;18;30501313;0;0;4.298;False;False;False;True;False;False
37;3;16;23280805;8;10;7.827;False;False;True;True;False;False
11;4;30;52022024;0;0;4.236;False;False;False;True;False;False
40;3;15;21589218;4;0;5.284;False;False;False;True;False;False
20;2;22;42123770;1;20;2.984;False;False;False;True;False;False
40;3;15;21579609;4;0;5.082;False;False;False;True;False;False
23;4;20;36853871;0;0;4.3;False;False;False;True;False;False
20;4;22;42101527;3;0;6.034;False;False;False;True;False;False
28;4;18;30512749;0;0;4.298;False;False;False;True;False;False
27;2;19;31579244;8;2;6.639;False;True;False;True;False;False
5;3;44;80394339;0;5;3.387;False;False;False;True;False;False
14;3;26;44229403;0;0;3.343;False;False;False;True;False;False
54;2;13;16086536;4;54;5.044;False;False;False;True;False;False
14;4;26;44223214;18;0;14.663;False;False;False;True;False;False
5;2;44;80376940;2;5;3.518;False;False;True;True;False;False
51;3;14;17019126;0;0;3.411;False;False;False;True;False;False
11;3;30;52005175;2;1;4.483;False;False;False;True;False;False
26;4;19;32766669;0;0;4.369;False;False;False;True;False;False
43;4;15;20122602;0;0;4.315;False;False;False;True;False;False
52;2;13;16681556;8;4;6.712;False;True;True;True;False;False
6;4;40;73693773;0;0;4.257;False;False;False;True;False;False
20;2;22;42101851;3;20;4.218;False;False;True;True;False;False
16;2;25;52031208;6;7;5.983;False;False;True;True;False;False
64;3;12;13617804;9;64;9.334;False;False;False;True;False;False
15;3;25;42106636;6;0;6.279;False;False;False;True;False;False
21;3;21;40204879;2;21;4.715;False;False;True;True;False;False
15;3;25;42117427;0;0;3.345;False;False;False;True;False;False
12;4;28;49132453;0;0;4.342;False;False;False;True;False;False
34;4;17;25266672;6;1;7.289;False;False;False;True;False;False
26;3;19;32771886;8;1;7.698;False;False;False;True;False;False
17;3;24;49131098;2;15;4.584;False;False;True;True;False;False
46;3;14;18824585;5;1;6.405;False;False;False;True;False;False
4;4;50;88424350;0;0;4.243;False;False;False;True;False;False
43;3;15;20100780;9;22;8.526;False;False;True;True;False;False
34;3;17;25270403;8;4;7.877;False;True;True;True;False;False
47;3;14;18430281;6;0;6.276;False;False;False;True;False;False
28;4;18;30487150;8;0;9.169;False;False;False;True;False;False
45;2;14;19221467;5;3;5.558;False;False;False;True;False;False
45;4;14;19237623;0;0;4.319;False;False;False;True;False;False
43;3;15;20113436;3;22;5.157;False;False;True;True;False;False
22;4;21;38465723;0;0;4.348;False;False;False;True;False;False
27;4;19;31590121;0;0;4.302;False;False;False;True;False;False
48;3;14;18067649;0;0;3.523;False;False;False;True;False;False
35;3;16;24564906;7;35;7.856;False;False;False;True;False;False
12;2;28;49141799;5;8;5.209;False;False;True;True;False;False
27;2;19;31574998;3;27;4.359;False;True;True;True;False;False
49;2;14;17691535;6;7;6.297;False;True;True;True;False;False
54;3;13;16091535;8;54;8.028;False;False;True;True;False;False
25;4;20;34021732;0;0;4.294;False;False;False;True;False;False
17;2;24;49139986;7;13;6.411;False;False;True;True;False;False
25;3;20;34019351;6;6;6.638;False;False;True;True;False;False
56;4;13;15537033;0;0;4.313;False;False;False;True;False;False
35;2;16;24572547;6;4;5.581;False;False;True;True;False;False
30;4;18;28547627;0;0;4.291;False;False;False;True;False;False
23;4;20;36856220;0;0;4.283;False;False;False;True;False;False
18;2;23;46555751;5;18;5.413;False;False;True;True;False;False
15;3;25;42122281;0;0;3.248;False;False;False;True;False;False
55;4;13;15799154;1;0;4.928;False;False;False;True;False;False
58;3;13;14994468;9;0;8.365;False;False;False;True;False;False
56;4;13;15512221;0;0;4.355;False;False;False;True;False;False
53;3;13;16388242;4;0;5.668;False;False;False;True;False;False
33;2;17;26031714;7;33;6.664;False;False;True;True;False;False
35;4;16;24583505;0;0;4.232;False;False;False;True;False;False
39;3;16;22108667;4;0;5.681;False;False;False;True;False;False
49;2;14;17697071;7;49;6.482;False;False;True;True;False;False
60;3;12;14505494;6;0;6.157;False;False;False;True;False;False
51;3;14;17017216;8;0;7.802;False;False;False;True;False;False
44;4;15;19662101;0;0;4.483;False;False;False;True;False;False
4;2;50;88425019;1;4;2.92;False;False;False;True;False;False
11;4;30;52016956;0;0;4.332;False;False;False;True;False;False
9;4;33;58947391;4;0;6.011;False;False;False;True;False;False
54;2;13;16078589;7;54;6.4;False;True;True;True;False;False
6;2;40;73693374;1;6;2.952;False;False;True;True;False;False
44;3;15;19668044;6;2;6.824;False;False;True;True;False;False
31;3;17;27634467;0;0;3.361;False;False;False;True;False;False
58;4;13;14985809;0;0;4.343;False;False;False;True;False;False
4;4;50;88430848;2;1;5.456;False;False;False;True;False;False
13;4;27;46542979;0;0;4.365;False;False;False;True;False;False
54;3;13;16085895;6;0;6.72;False;False;False;True;False;False
23;3;20;36863947;3;3;5.123;False;False;True;True;False;False
55;2;13;15794294;4;2;4.893;False;False;False;True;False;False
56;4;13;15532292;0;0;4.302;False;False;False;True;False;False
7;3;37;68019951;2;6;4.542;False;False;True;True;False;False
18;4;23;46529916;0;0;4.338;False;False;False;True;False;False
13;3;27;46541858;0;0;3.302;False;False;False;True;False;False
37;2;16;23263570;6;37;5.938;False;False;True;True;False;False
23;4;20;36861667;0;0;4.308;False;False;False;True;False;False
11;3;30;52026928;4;2;5.6;False;False;False;True;False;False
51;2;14;17024885;5;1;5.415;False;False;False;True;False;False
50;4;14;17345847;0;0;4.298;False;False;False;True;False;False
39;2;16;22130012;6;39;5.821;False;False;True;True;False;False
4;3;50;88422023;3;0;5.003;False;False;False;True;False;False
8;2;35;63170705;4;3;4.712;False;False;False;True;False;False
37;2;16;23295710;7;2;6.429;False;False;False;True;False;False
36;3;16;23914964;4;1;5.366;False;False;False;True;False;False
41;3;15;21060942;7;1;7.318;False;False;False;True;False;False
40;3;15;21564606;5;1;6.513;False;False;False;True;False;False
64;2;12;13610656;3;17;4.834;False;False;True;True;False;False
53;2;13;16372954;4;5;4.988;False;True;True;True;False;False
34;4;17;25271937;0;0;4.315;False;False;False;True;False;False
52;4;13;16708551;0;0;4.372;False;False;False;True;False;False
38;3;16;22694332;0;0;3.518;False;False;False;True;False;False
39;3;16;22104813;3;0;5.171;False;False;False;True;False;False
26;4;19;32771669;0;0;4.295;False;False;False;True;False;False
34;2;17;25287227;7;5;6.594;False;False;True;True;False;False
54;4;13;16085684;0;0;4.297;False;False;False;True;False;False
41;2;15;21075574;6;41;5.945;False;False;True;True;False;False
11;3;30;52017425;4;7;5.519;False;False;True;True;False;False
62;2;12;14042464;7;62;6.056;False;True;True;True;False;False
36;2;16;23909756;8;36;6.88;False;False;True;True;False;False
19;2;22;44230432;4;5;4.901;False;False;True;True;False;False
52;4;13;16709862;0;0;4.347;False;False;False;True;False;False
58;4;13;14991559;0;0;4.341;False;False;False;True;False;False
57;2;13;15246710;6;3;5.899;False;False;True;True;False;False
37;4;16;23275353;11;0;10.327;False;False;False;True;False;False
44;2;15;19672126;8;1;7.189;False;False;False;True;False;False
38;4;16;22672947;0;0;4.325;False;False;False;True;False;False
43;2;15;20105006;4;43;4.766;False;False;True;True;False;False
64;3;12;13614728;7;1;7.649;False;False;False;True;False;False
22;2;21;38450611;2;22;3.652;False;False;False;True;False;False
30;4;18;28547440;5;0;7.382;False;False;False;True;False;False
9;4;33;58945784;4;0;6.741;False;False;False;True;False;False
56;4;13;15512689;0;0;4.375;False;False;False;True;False;False
5;4;44;80380886;3;1;6.032;False;False;False;True;False;False
57;4;13;15261292;0;0;4.313;False;False;False;True;False;False
57;4;13;15245228;0;0;4.345;False;False;False;True;False;False
34;4;17;25263441;0;0;4.247;False;False;False;True;False;False
18;4;23;46540355;0;0;4.273;False;False;False;True;False;False
33;2;17;26031919;6;6;5.655;False;False;True;True;False;False
46;4;14;18826568;0;0;4.37;False;False;False;True;False;False
54;2;13;16074878;5;11;5.492;False;False;True;True;False;False
33;3;17;26005003;7;1;7.667;False;True;False;True;False;False
52;4;13;16703180;3;0;6.151;False;False;False;True;False;False
28;2;18;30486173;4;2;4.856;False;True;False;True;False;False
56;2;13;15525687;8;56;7.019;False;True;True;True;False;False
61;2;12;14284164;11;61;8.699;False;False;True;True;False;False
13;4;27;46549524;9;0;8.829;False;False;False;True;False;False
46;2;14;18817084;5;46;5.476;False;True;True;True;False;False
9;2;33;58963885;1;9;2.917;False;False;False;True;False;False
20;4;22;42100570;0;0;4.238;False;False;False;True;False;False
55;3;13;15795045;7;0;6.798;False;False;False;True;False;False
56;4;13;15513992;0;0;4.248;False;False;False;True;False;False
39;3;16;22107492;7;1;6.821;False;False;False;True;False;False
26;2;19;32772973;7;26;6.423;False;False;True;True;False;False
50;3;14;17336780;0;0;3.425;False;False;False;True;False;False
18;3;23;46529586;6;4;6.647;False;False;True;True;False;False
58;4;13;14992666;0;0;4.318;False;False;False;True;False;False
36;2;16;23918755;11;36;8.742;False;False;True;True;False;False
57;2;13;15267588;12;1;9.013;False;False;False;True;False;False
20;3;22;42103396;3;1;5.14;False;False;False;True;False;False
17;3;24;49130606;1;17;4.017;False;False;False;True;False;False
34;2;17;25288212;8;34;7.1;False;False;True;True;False;False
40;3;15;21584907;6;0;6.835;False;False;False;True;False;False
36;4;16;23924608;0;0;4.373;False;False;False;True;False;False
27;3;19;31579889;6;0;6.25;False;False;False;True;False;False
20;3;22;42105038;6;1;6.686;False;False;False;True;False;False
18;2;23;46544630;6;3;5.795;False;False;False;True;False;False
46;4;14;18818881;0;0;4.451;False;False;False;True;False;False
7;3;37;68011265;3;1;5.061;False;False;False;True;False;False
26;4;19;32749850;0;0;4.326;False;False;False;True;False;False
36;3;16;23914321;2;1;5.044;False;False;False;True;False;False
6;4;40;73693212;0;0;4.321;False;False;False;True;False;False
